# t[days] ztfg ztfr ztfi 
0.500 -15.753 -16.779 -16.893 
1.000 -14.124 -15.626 -16.304 
1.500 -13.384 -14.855 -15.671 
2.000 -12.750 -14.227 -15.100 
2.500 -12.071 -13.646 -14.582 
3.000 -11.361 -13.083 -14.081 
3.500 -10.670 -12.525 -13.617 
4.000 -9.907 -11.968 -13.149 
4.500 -9.264 -11.417 -12.713 
5.000 -8.506 -10.892 -12.273 
5.500 -7.895 -10.418 -11.893 
6.000 -7.281 -9.979 -11.525 
6.500 -6.854 -9.526 -11.156 
7.000 -6.239 -9.066 -10.816 
7.500 -5.786 -8.658 -10.487 
8.000 -5.075 -8.309 -10.184 
8.500 -4.869 -7.961 -9.860 
9.000 -3.932 -7.554 -9.557 
9.500 -3.689 -7.206 -9.271 
10.000 -3.611 -6.854 -8.957 
10.500 -2.969 -6.458 -8.692 
11.000 -2.139 -6.112 -8.358 
11.500 -1.860 -5.715 -8.075 
12.000 -2.473 -5.325 -7.834 
12.500 -1.604 -5.140 -7.551 
13.000 -0.872 -4.933 -7.228 
13.500 -0.560 -4.694 -7.073 
14.000 1.266 -4.384 -6.762 
14.500 0.644 -4.227 -6.583 
15.000 0.223 -3.621 -6.256 
