# t[days] ztfg ztfr ztfi 
0.500 -15.264 -15.649 -15.520 
1.000 -14.442 -15.345 -15.575 
1.500 -13.925 -14.994 -15.394 
2.000 -13.460 -14.631 -15.137 
2.500 -13.043 -14.298 -14.877 
3.000 -12.672 -13.987 -14.620 
3.500 -12.339 -13.689 -14.369 
4.000 -12.025 -13.406 -14.143 
4.500 -11.738 -13.142 -13.907 
5.000 -11.446 -12.894 -13.691 
5.500 -11.154 -12.669 -13.496 
6.000 -10.888 -12.425 -13.294 
6.500 -10.621 -12.207 -13.109 
7.000 -10.371 -11.991 -12.916 
7.500 -10.103 -11.788 -12.748 
8.000 -9.852 -11.578 -12.569 
8.500 -9.590 -11.374 -12.388 
9.000 -9.334 -11.176 -12.221 
9.500 -9.085 -10.976 -12.051 
10.000 -8.844 -10.773 -11.885 
10.500 -8.604 -10.603 -11.737 
11.000 -8.369 -10.403 -11.566 
11.500 -8.132 -10.229 -11.428 
12.000 -7.930 -10.053 -11.277 
12.500 -7.696 -9.890 -11.136 
13.000 -7.472 -9.689 -10.999 
13.500 -7.234 -9.540 -10.858 
14.000 -6.994 -9.356 -10.714 
14.500 -6.819 -9.201 -10.582 
15.000 -6.537 -8.930 -10.337 
