# t[days] ztfg ztfr ztfi 
0.500 -15.780 -16.904 -17.066 
1.000 -14.241 -15.790 -16.431 
1.500 -13.538 -14.993 -15.719 
2.000 -12.921 -14.363 -15.108 
2.500 -12.236 -13.795 -14.572 
3.000 -11.482 -13.213 -14.068 
3.500 -10.785 -12.640 -13.591 
4.000 -10.033 -12.078 -13.127 
4.500 -9.348 -11.536 -12.691 
5.000 -8.665 -11.017 -12.264 
5.500 -8.068 -10.524 -11.860 
6.000 -7.455 -10.075 -11.461 
6.500 -6.738 -9.655 -11.116 
7.000 -6.448 -9.200 -10.777 
7.500 -5.726 -8.782 -10.426 
8.000 -5.230 -8.330 -10.112 
8.500 -4.702 -8.006 -9.756 
9.000 -4.131 -7.568 -9.486 
9.500 -4.115 -7.203 -9.161 
10.000 -3.585 -6.828 -8.851 
10.500 -2.825 -6.469 -8.620 
11.000 -1.957 -6.210 -8.302 
11.500 -1.615 -5.909 -7.935 
12.000 -1.435 -5.413 -7.739 
12.500 -1.352 -5.242 -7.445 
13.000 -1.321 -4.882 -7.216 
13.500 -0.409 -4.596 -6.913 
14.000 0.338 -4.429 -6.621 
14.500 nan -3.938 -6.497 
15.000 2.561 -3.516 -6.158 
