# t[days] ztfg ztfr ztfi 
0.500 -14.742 -14.704 -14.208 
1.000 -14.753 -15.332 -15.284 
1.500 -14.603 -15.336 -15.449 
2.000 -14.359 -15.207 -15.439 
2.500 -14.124 -15.055 -15.360 
3.000 -13.883 -14.885 -15.264 
3.500 -13.657 -14.712 -15.145 
4.000 -13.440 -14.539 -15.019 
4.500 -13.227 -14.381 -14.887 
5.000 -13.022 -14.215 -14.757 
5.500 -12.833 -14.053 -14.627 
6.000 -12.644 -13.904 -14.509 
6.500 -12.455 -13.747 -14.375 
7.000 -12.294 -13.606 -14.257 
7.500 -12.126 -13.467 -14.146 
8.000 -11.961 -13.328 -14.016 
8.500 -11.819 -13.195 -13.910 
9.000 -11.655 -13.058 -13.789 
9.500 -11.510 -12.935 -13.694 
10.000 -11.359 -12.815 -13.581 
10.500 -11.228 -12.697 -13.485 
11.000 -11.088 -12.582 -13.384 
11.500 -10.944 -12.474 -13.292 
12.000 -10.814 -12.354 -13.193 
12.500 -10.684 -12.261 -13.102 
13.000 -10.551 -12.148 -13.010 
13.500 -10.415 -12.037 -12.922 
14.000 -10.268 -11.923 -12.821 
14.500 -10.120 -11.798 -12.715 
15.000 -9.937 -11.585 -12.507 
