# t[days] ztfg ztfr ztfi 
0.500 -13.556 -14.644 -15.355 
1.000 -11.908 -13.556 -14.598 
1.500 -10.967 -12.969 -14.161 
2.000 -10.041 -12.352 -13.675 
2.500 -9.294 -11.787 -13.194 
3.000 -8.573 -11.148 -12.736 
3.500 -7.810 -10.641 -12.289 
4.000 -7.145 -10.088 -11.892 
4.500 -6.498 -9.638 -11.492 
5.000 -5.642 -9.172 -11.081 
5.500 -5.315 -8.811 -10.738 
6.000 -4.761 -8.304 -10.393 
6.500 -4.069 -7.922 -10.076 
7.000 -3.274 -7.502 -9.650 
7.500 -3.109 -7.097 -9.325 
8.000 -2.532 -6.700 -9.064 
8.500 -1.807 -6.458 -8.760 
9.000 -1.665 -5.744 -8.488 
9.500 -1.585 -5.531 -8.120 
10.000 -0.590 -5.400 -7.846 
10.500 0.236 -4.885 -7.617 
11.000 -0.031 -4.776 -7.439 
11.500 1.357 -4.084 -7.131 
12.000 6.553 -4.013 -6.845 
12.500 0.152 -3.952 -6.576 
13.000 1.586 -3.437 -6.355 
13.500 nan -3.099 -5.982 
14.000 0.187 -2.509 -5.811 
14.500 nan -2.727 -5.465 
15.000 nan -1.155 -5.080 
