# t[days] ztfg ztfr ztfi 
0.500 -13.343 -14.232 -14.876 
1.000 -12.820 -13.906 -14.591 
1.500 -12.403 -13.622 -14.344 
2.000 -11.963 -13.297 -14.064 
2.500 -11.513 -12.974 -13.762 
3.000 -11.124 -12.669 -13.498 
3.500 -10.727 -12.354 -13.224 
4.000 -10.327 -12.047 -12.969 
4.500 -9.967 -11.781 -12.727 
5.000 -9.632 -11.505 -12.499 
5.500 -9.282 -11.232 -12.279 
6.000 -8.974 -10.994 -12.070 
6.500 -8.646 -10.766 -11.864 
7.000 -8.341 -10.515 -11.661 
7.500 -8.058 -10.291 -11.483 
8.000 -7.775 -10.087 -11.302 
8.500 -7.481 -9.848 -11.131 
9.000 -7.218 -9.652 -10.956 
9.500 -6.956 -9.439 -10.776 
10.000 -6.660 -9.250 -10.609 
10.500 -6.499 -9.065 -10.460 
11.000 -6.249 -8.856 -10.304 
11.500 -5.948 -8.676 -10.142 
12.000 -5.701 -8.495 -9.981 
12.500 -5.471 -8.309 -9.839 
13.000 -5.288 -8.122 -9.699 
13.500 -4.972 -7.960 -9.541 
14.000 -4.822 -7.775 -9.399 
14.500 -4.488 -7.630 -9.233 
15.000 -4.381 -7.399 -9.060 
