# t[days] ztfg ztfr ztfi 
0.500 -13.363 -13.844 -13.822 
1.000 -13.402 -13.777 -13.846 
1.500 -13.358 -13.704 -13.814 
2.000 -13.191 -13.575 -13.754 
2.500 -13.014 -13.420 -13.590 
3.000 -12.836 -13.264 -13.463 
3.500 -12.658 -13.130 -13.308 
4.000 -12.488 -12.979 -13.182 
4.500 -12.346 -12.844 -13.055 
5.000 -12.208 -12.733 -12.925 
5.500 -12.078 -12.635 -12.825 
6.000 -11.971 -12.536 -12.724 
6.500 -11.857 -12.433 -12.635 
7.000 -11.754 -12.344 -12.548 
7.500 -11.657 -12.274 -12.465 
8.000 -11.558 -12.191 -12.398 
8.500 -11.470 -12.106 -12.329 
9.000 -11.379 -12.049 -12.260 
9.500 -11.296 -11.985 -12.199 
10.000 -11.206 -11.913 -12.135 
10.500 -11.123 -11.852 -12.071 
11.000 -11.048 -11.793 -12.024 
11.500 -10.957 -11.733 -11.962 
12.000 -10.881 -11.672 -11.920 
12.500 -10.801 -11.613 -11.864 
13.000 -10.718 -11.555 -11.807 
13.500 -10.641 -11.495 -11.761 
14.000 -10.559 -11.427 -11.694 
14.500 -10.468 -11.357 -11.613 
15.000 -10.354 -11.259 -11.523 
