# t[days] ztfg ztfr ztfi 
0.500 -13.306 -14.182 -14.817 
1.000 -12.788 -13.827 -14.495 
1.500 -12.361 -13.537 -14.216 
2.000 -11.927 -13.206 -13.920 
2.500 -11.489 -12.873 -13.637 
3.000 -11.095 -12.573 -13.353 
3.500 -10.706 -12.274 -13.103 
4.000 -10.395 -11.999 -12.846 
4.500 -10.062 -11.742 -12.617 
5.000 -9.754 -11.487 -12.403 
5.500 -9.443 -11.247 -12.189 
6.000 -9.159 -11.020 -11.983 
6.500 -8.852 -10.799 -11.799 
7.000 -8.608 -10.586 -11.620 
7.500 -8.321 -10.373 -11.426 
8.000 -8.050 -10.179 -11.262 
8.500 -7.788 -9.974 -11.094 
9.000 -7.538 -9.746 -10.933 
9.500 -7.275 -9.569 -10.762 
10.000 -7.025 -9.366 -10.582 
10.500 -6.772 -9.162 -10.438 
11.000 -6.533 -8.973 -10.271 
11.500 -6.270 -8.804 -10.140 
12.000 -6.010 -8.634 -9.985 
12.500 -5.808 -8.439 -9.840 
13.000 -5.569 -8.254 -9.678 
13.500 -5.372 -8.084 -9.533 
14.000 -5.085 -7.940 -9.409 
14.500 -4.854 -7.747 -9.272 
15.000 -4.698 -7.537 -9.062 
