# t[days] ztfg ztfr ztfi 
0.500 -13.499 -14.587 -15.272 
1.000 -11.585 -13.204 -14.186 
1.500 -10.577 -12.370 -13.471 
2.000 -9.675 -11.623 -12.832 
2.500 -8.848 -10.926 -12.223 
3.000 -8.032 -10.274 -11.681 
3.500 -7.201 -9.681 -11.161 
4.000 -6.495 -9.142 -10.687 
4.500 -5.793 -8.555 -10.247 
5.000 -5.222 -8.079 -9.796 
5.500 -4.518 -7.602 -9.417 
6.000 -3.718 -7.083 -9.011 
6.500 -3.324 -6.662 -8.663 
7.000 -2.704 -6.222 -8.304 
7.500 -2.459 -5.859 -7.932 
8.000 -1.281 -5.473 -7.636 
8.500 -1.387 -5.120 -7.306 
9.000 -0.883 -4.675 -7.076 
9.500 -0.536 -4.325 -6.733 
10.000 -0.467 -3.811 -6.342 
10.500 0.605 -3.597 -6.179 
11.000 2.657 -3.368 -5.875 
11.500 3.223 -2.959 -5.605 
12.000 1.281 -2.548 -5.310 
12.500 1.816 -2.266 -5.044 
13.000 2.887 -1.950 -4.855 
13.500 nan -2.074 -4.679 
14.000 6.264 -1.410 -4.258 
14.500 4.640 -1.457 -4.141 
15.000 8.261 -0.695 -3.585 
