# t[days] ztfg ztfr ztfi 
0.500 -14.146 -14.025 -13.384 
1.000 -14.754 -15.214 -14.992 
1.500 -14.820 -15.408 -15.355 
2.000 -14.727 -15.389 -15.431 
2.500 -14.577 -15.301 -15.423 
3.000 -14.413 -15.179 -15.346 
3.500 -14.233 -15.048 -15.269 
4.000 -14.066 -14.914 -15.175 
4.500 -13.902 -14.780 -15.071 
5.000 -13.744 -14.640 -14.959 
5.500 -13.591 -14.509 -14.847 
6.000 -13.436 -14.383 -14.750 
6.500 -13.296 -14.263 -14.651 
7.000 -13.163 -14.151 -14.553 
7.500 -13.034 -14.034 -14.456 
8.000 -12.906 -13.929 -14.359 
8.500 -12.788 -13.824 -14.269 
9.000 -12.669 -13.726 -14.185 
9.500 -12.555 -13.622 -14.103 
10.000 -12.448 -13.531 -14.030 
10.500 -12.346 -13.448 -13.956 
11.000 -12.242 -13.363 -13.882 
11.500 -12.144 -13.278 -13.814 
12.000 -12.056 -13.196 -13.747 
12.500 -11.961 -13.118 -13.676 
13.000 -11.867 -13.037 -13.619 
13.500 -11.771 -12.964 -13.544 
14.000 -11.670 -12.878 -13.477 
14.500 -11.552 -12.786 -13.401 
15.000 -11.369 -12.575 -13.196 
