# t[days] ztfg ztfr ztfi 
0.500 -13.047 -13.845 -14.302 
1.000 -12.946 -13.924 -14.567 
1.500 -12.781 -13.931 -14.661 
2.000 -12.459 -13.780 -14.571 
2.500 -12.162 -13.598 -14.434 
3.000 -11.793 -13.361 -14.263 
3.500 -11.450 -13.128 -14.092 
4.000 -11.096 -12.901 -13.902 
4.500 -10.805 -12.685 -13.711 
5.000 -10.484 -12.438 -13.520 
5.500 -10.206 -12.199 -13.334 
6.000 -9.882 -11.985 -13.149 
6.500 -9.602 -11.753 -12.966 
7.000 -9.317 -11.536 -12.784 
7.500 -9.087 -11.335 -12.597 
8.000 -8.775 -11.109 -12.424 
8.500 -8.501 -10.910 -12.263 
9.000 -8.180 -10.707 -12.093 
9.500 -7.956 -10.522 -11.930 
10.000 -7.745 -10.344 -11.798 
10.500 -7.557 -10.161 -11.634 
11.000 -7.206 -9.988 -11.492 
11.500 -6.990 -9.816 -11.333 
12.000 -6.765 -9.605 -11.190 
12.500 -6.683 -9.430 -11.027 
13.000 -6.303 -9.341 -10.905 
13.500 -6.063 -9.079 -10.767 
14.000 -5.919 -8.933 -10.608 
14.500 -5.614 -8.691 -10.417 
15.000 -5.279 -8.447 -10.208 
