# t[days] ztfg ztfr ztfi 
0.500 -15.027 -15.552 -15.380 
1.000 -14.179 -15.046 -15.131 
1.500 -13.654 -14.583 -14.775 
2.000 -13.236 -14.191 -14.434 
2.500 -12.884 -13.868 -14.167 
3.000 -12.576 -13.590 -13.923 
3.500 -12.290 -13.340 -13.697 
4.000 -12.020 -13.110 -13.485 
4.500 -11.752 -12.892 -13.289 
5.000 -11.486 -12.677 -13.097 
5.500 -11.219 -12.478 -12.929 
6.000 -10.958 -12.278 -12.745 
6.500 -10.695 -12.085 -12.591 
7.000 -10.422 -11.888 -12.431 
7.500 -10.183 -11.690 -12.277 
8.000 -9.916 -11.499 -12.123 
8.500 -9.655 -11.315 -11.972 
9.000 -9.419 -11.112 -11.816 
9.500 -9.145 -10.919 -11.666 
10.000 -8.907 -10.740 -11.509 
10.500 -8.647 -10.543 -11.364 
11.000 -8.424 -10.351 -11.209 
11.500 -8.138 -10.165 -11.055 
12.000 -7.921 -10.005 -10.900 
12.500 -7.666 -9.809 -10.755 
13.000 -7.448 -9.630 -10.607 
13.500 -7.210 -9.440 -10.475 
14.000 -6.995 -9.276 -10.319 
14.500 -6.761 -9.114 -10.172 
15.000 -6.521 -8.907 -10.000 
