# t[days] ztfg ztfr ztfi 
0.500 -14.266 -15.138 -15.393 
1.000 -12.324 -13.627 -14.257 
1.500 -11.466 -12.752 -13.476 
2.000 -10.666 -12.041 -12.824 
2.500 -9.881 -11.399 -12.256 
3.000 -9.067 -10.762 -11.704 
3.500 -8.287 -10.161 -11.192 
4.000 -7.464 -9.548 -10.697 
4.500 -6.794 -8.984 -10.235 
5.000 -6.064 -8.445 -9.770 
5.500 -5.371 -7.939 -9.342 
6.000 -4.785 -7.462 -8.921 
6.500 -4.073 -6.957 -8.540 
7.000 -3.502 -6.530 -8.170 
7.500 -3.113 -6.082 -7.854 
8.000 -2.483 -5.725 -7.479 
8.500 -2.205 -5.335 -7.145 
9.000 -1.335 -4.823 -6.851 
9.500 -1.197 -4.484 -6.525 
10.000 -0.738 -4.172 -6.154 
10.500 -0.386 -3.779 -5.788 
11.000 -0.215 -3.476 -5.534 
11.500 1.266 -3.218 -5.254 
12.000 1.060 -2.826 -4.963 
12.500 0.956 -2.400 -4.718 
13.000 1.655 -2.109 -4.499 
13.500 2.689 -1.742 -4.249 
14.000 3.139 -1.479 -3.948 
14.500 2.401 -1.009 -3.772 
15.000 2.603 -1.378 -3.385 
