# t[days] ztfg ztfr ztfi 
0.500 -14.856 -15.886 -16.038 
1.000 -13.320 -14.695 -15.129 
1.500 -12.624 -13.991 -14.458 
2.000 -11.936 -13.404 -13.919 
2.500 -11.216 -12.818 -13.409 
3.000 -10.427 -12.225 -12.914 
3.500 -9.629 -11.626 -12.418 
4.000 -8.883 -11.012 -11.962 
4.500 -8.109 -10.459 -11.488 
5.000 -7.397 -9.921 -11.038 
5.500 -6.807 -9.393 -10.634 
6.000 -6.203 -8.919 -10.213 
6.500 -5.608 -8.434 -9.809 
7.000 -4.930 -7.992 -9.424 
7.500 -4.426 -7.537 -9.095 
8.000 -3.934 -7.133 -8.775 
8.500 -3.519 -6.782 -8.409 
9.000 -2.852 -6.465 -8.085 
9.500 -2.533 -5.984 -7.715 
10.000 -2.047 -5.628 -7.417 
10.500 -1.324 -5.199 -7.124 
11.000 -1.258 -4.879 -6.885 
11.500 -0.088 -4.572 -6.533 
12.000 1.332 -4.174 -6.228 
12.500 -0.096 -3.740 -6.001 
13.000 1.364 -3.560 -5.650 
13.500 3.131 -3.230 -5.543 
14.000 2.858 -2.897 -5.221 
14.500 2.644 -2.732 -4.920 
15.000 nan -2.275 -4.760 
