# t[days] ztfg ztfr ztfi 
0.500 -14.221 -14.289 -14.182 
1.000 -14.104 -14.464 -14.507 
1.500 -13.901 -14.360 -14.452 
2.000 -13.632 -14.170 -14.292 
2.500 -13.370 -13.953 -14.090 
3.000 -13.117 -13.742 -13.904 
3.500 -12.876 -13.552 -13.726 
4.000 -12.649 -13.357 -13.554 
4.500 -12.441 -13.184 -13.408 
5.000 -12.253 -13.038 -13.274 
5.500 -12.077 -12.888 -13.148 
6.000 -11.908 -12.739 -13.008 
6.500 -11.744 -12.597 -12.891 
7.000 -11.593 -12.474 -12.784 
7.500 -11.452 -12.353 -12.687 
8.000 -11.316 -12.247 -12.594 
8.500 -11.179 -12.140 -12.514 
9.000 -11.060 -12.041 -12.432 
9.500 -10.941 -11.951 -12.368 
10.000 -10.830 -11.864 -12.292 
10.500 -10.719 -11.773 -12.225 
11.000 -10.607 -11.694 -12.159 
11.500 -10.500 -11.609 -12.086 
12.000 -10.405 -11.530 -12.014 
12.500 -10.299 -11.441 -11.941 
13.000 -10.193 -11.358 -11.870 
13.500 -10.102 -11.269 -11.791 
14.000 -9.987 -11.183 -11.710 
14.500 -9.877 -11.097 -11.632 
15.000 -9.692 -10.899 -11.452 
