# t[days] ztfg ztfr ztfi 
0.500 -14.222 -15.281 -15.691 
1.000 -12.669 -13.956 -14.465 
1.500 -11.946 -13.338 -13.881 
2.000 -11.247 -12.765 -13.401 
2.500 -10.514 -12.244 -12.938 
3.000 -9.733 -11.661 -12.464 
3.500 -8.978 -11.081 -11.987 
4.000 -8.255 -10.528 -11.503 
4.500 -7.557 -9.984 -11.082 
5.000 -6.806 -9.432 -10.658 
5.500 -6.147 -8.973 -10.226 
6.000 -5.559 -8.469 -9.821 
6.500 -5.024 -8.060 -9.480 
7.000 -4.388 -7.599 -9.109 
7.500 -4.089 -7.199 -8.761 
8.000 -3.596 -6.780 -8.412 
8.500 -2.645 -6.349 -8.124 
9.000 -2.663 -5.965 -7.844 
9.500 -1.960 -5.452 -7.502 
10.000 -1.832 -5.184 -7.222 
10.500 -0.888 -4.937 -6.998 
11.000 -0.755 -4.658 -6.685 
11.500 2.066 -4.398 -6.461 
12.000 0.616 -3.969 -6.042 
12.500 0.012 -3.636 -5.889 
13.000 1.373 -3.598 -5.617 
13.500 nan -2.979 -5.365 
14.000 4.751 -2.726 -5.035 
14.500 0.816 -2.581 -4.834 
15.000 5.610 -1.402 -4.533 
