# t[days] ztfg ztfr ztfi 
0.500 -12.929 -13.677 -14.142 
1.000 -12.770 -13.533 -13.947 
1.500 -12.463 -13.240 -13.628 
2.000 -12.110 -12.909 -13.292 
2.500 -11.765 -12.602 -12.988 
3.000 -11.456 -12.336 -12.723 
3.500 -11.178 -12.086 -12.509 
4.000 -10.911 -11.868 -12.309 
4.500 -10.675 -11.669 -12.131 
5.000 -10.447 -11.480 -11.961 
5.500 -10.230 -11.311 -11.817 
6.000 -10.027 -11.147 -11.676 
6.500 -9.844 -11.004 -11.546 
7.000 -9.655 -10.852 -11.414 
7.500 -9.472 -10.714 -11.302 
8.000 -9.310 -10.579 -11.189 
8.500 -9.130 -10.438 -11.073 
9.000 -8.965 -10.307 -10.961 
9.500 -8.804 -10.179 -10.851 
10.000 -8.635 -10.053 -10.735 
10.500 -8.474 -9.922 -10.629 
11.000 -8.319 -9.807 -10.534 
11.500 -8.160 -9.691 -10.443 
12.000 -8.020 -9.573 -10.344 
12.500 -7.879 -9.475 -10.250 
13.000 -7.720 -9.352 -10.154 
13.500 -7.572 -9.229 -10.059 
14.000 -7.434 -9.128 -9.969 
14.500 -7.277 -9.009 -9.877 
15.000 -7.124 -8.867 -9.734 
