# t[days] ztfg ztfr ztfi 
0.500 -14.499 -15.608 -16.005 
1.000 -12.922 -14.454 -15.181 
1.500 -12.196 -13.757 -14.538 
2.000 -11.495 -13.117 -13.981 
2.500 -10.789 -12.529 -13.449 
3.000 -10.031 -11.932 -12.939 
3.500 -9.248 -11.360 -12.471 
4.000 -8.593 -10.754 -11.991 
4.500 -7.798 -10.224 -11.586 
5.000 -7.337 -9.782 -11.170 
5.500 -6.591 -9.253 -10.722 
6.000 -6.067 -8.754 -10.357 
6.500 -5.407 -8.337 -9.976 
7.000 -4.714 -7.923 -9.637 
7.500 -4.239 -7.565 -9.312 
8.000 -3.583 -7.144 -8.963 
8.500 -3.009 -6.668 -8.741 
9.000 -2.564 -6.424 -8.348 
9.500 -2.812 -5.977 -8.072 
10.000 -0.373 -5.741 -7.753 
10.500 -1.384 -5.239 -7.407 
11.000 -0.923 -4.797 -7.135 
11.500 -1.578 -4.748 -6.946 
12.000 0.119 -4.281 -6.693 
12.500 4.468 -3.913 -6.432 
13.000 3.878 -3.662 -6.256 
13.500 4.476 -3.419 -6.083 
14.000 5.072 -3.318 -5.534 
14.500 nan -3.096 -5.458 
15.000 1.958 -2.704 -5.193 
