# t[days] ztfg ztfr ztfi 
0.500 -13.336 -14.088 -14.512 
1.000 -12.480 -13.367 -13.837 
1.500 -11.923 -12.861 -13.331 
2.000 -11.472 -12.443 -12.931 
2.500 -11.084 -12.098 -12.596 
3.000 -10.751 -11.808 -12.311 
3.500 -10.441 -11.541 -12.068 
4.000 -10.133 -11.299 -11.835 
4.500 -9.848 -11.064 -11.626 
5.000 -9.554 -10.840 -11.425 
5.500 -9.271 -10.625 -11.234 
6.000 -8.988 -10.402 -11.049 
6.500 -8.705 -10.214 -10.864 
7.000 -8.434 -9.999 -10.694 
7.500 -8.149 -9.778 -10.522 
8.000 -7.879 -9.591 -10.353 
8.500 -7.625 -9.383 -10.186 
9.000 -7.370 -9.184 -10.018 
9.500 -7.067 -8.993 -9.869 
10.000 -6.869 -8.794 -9.698 
10.500 -6.578 -8.601 -9.548 
11.000 -6.322 -8.414 -9.382 
11.500 -6.083 -8.220 -9.239 
12.000 -5.846 -8.044 -9.070 
12.500 -5.586 -7.855 -8.939 
13.000 -5.341 -7.653 -8.789 
13.500 -5.133 -7.489 -8.638 
14.000 -4.865 -7.331 -8.502 
14.500 -4.645 -7.157 -8.338 
15.000 -4.367 -6.935 -8.188 
