# t[days] ztfg ztfr ztfi 
0.500 -15.058 -16.083 -16.259 
1.000 -13.479 -14.917 -15.414 
1.500 -12.799 -14.201 -14.731 
2.000 -12.100 -13.596 -14.176 
2.500 -11.393 -13.013 -13.664 
3.000 -10.641 -12.429 -13.184 
3.500 -9.853 -11.837 -12.669 
4.000 -9.141 -11.254 -12.184 
4.500 -8.424 -10.677 -11.745 
5.000 -7.657 -10.159 -11.305 
5.500 -7.019 -9.648 -10.902 
6.000 -6.386 -9.161 -10.497 
6.500 -5.729 -8.711 -10.134 
7.000 -5.246 -8.236 -9.735 
7.500 -4.450 -7.817 -9.345 
8.000 -4.102 -7.342 -9.055 
8.500 -3.460 -7.031 -8.696 
9.000 -3.198 -6.591 -8.367 
9.500 -2.423 -6.310 -8.034 
10.000 -2.231 -5.827 -7.780 
10.500 -1.761 -5.511 -7.466 
11.000 -1.359 -5.261 -7.158 
11.500 -1.524 -4.624 -6.879 
12.000 -0.649 -4.527 -6.649 
12.500 -0.056 -4.107 -6.395 
13.000 0.466 -3.888 -5.999 
13.500 2.198 -3.499 -5.810 
14.000 nan -3.403 -5.510 
14.500 0.321 -2.781 -5.291 
15.000 0.831 -2.466 -5.166 
