# t[days] ztfg ztfr ztfi 
0.500 -13.164 -14.364 -15.160 
1.000 -11.345 -13.038 -14.063 
1.500 -10.278 -12.255 -13.363 
2.000 -9.306 -11.488 -12.718 
2.500 -8.470 -10.807 -12.125 
3.000 -7.618 -10.151 -11.581 
3.500 -6.839 -9.552 -11.071 
4.000 -6.138 -8.983 -10.590 
4.500 -5.364 -8.437 -10.148 
5.000 -4.735 -7.941 -9.713 
5.500 -4.086 -7.466 -9.306 
6.000 -3.378 -6.963 -8.925 
6.500 -2.793 -6.559 -8.533 
7.000 -2.033 -6.082 -8.233 
7.500 -1.542 -5.702 -7.879 
8.000 -1.082 -5.369 -7.545 
8.500 -1.179 -4.983 -7.213 
9.000 -0.430 -4.533 -6.958 
9.500 -0.413 -4.111 -6.654 
10.000 0.379 -4.024 -6.295 
10.500 1.193 -3.500 -6.017 
11.000 nan -3.408 -5.801 
11.500 2.004 -2.879 -5.561 
12.000 1.508 -2.587 -5.199 
12.500 7.833 -2.258 -5.027 
13.000 2.773 -1.795 -4.810 
13.500 5.485 -2.040 -4.526 
14.000 6.489 -1.349 -4.181 
14.500 7.334 -1.266 -4.069 
15.000 4.323 -0.342 -3.728 
