# t[days] ztfg ztfr ztfi 
0.500 -13.689 -14.455 -14.883 
1.000 -13.072 -14.001 -14.567 
1.500 -12.716 -13.712 -14.323 
2.000 -12.316 -13.443 -14.093 
2.500 -11.944 -13.152 -13.825 
3.000 -11.607 -12.875 -13.574 
3.500 -11.279 -12.642 -13.360 
4.000 -10.998 -12.391 -13.136 
4.500 -10.736 -12.170 -12.920 
5.000 -10.447 -11.967 -12.724 
5.500 -10.169 -11.745 -12.542 
6.000 -9.914 -11.533 -12.360 
6.500 -9.648 -11.337 -12.176 
7.000 -9.412 -11.139 -12.009 
7.500 -9.144 -10.940 -11.833 
8.000 -8.887 -10.758 -11.678 
8.500 -8.642 -10.555 -11.520 
9.000 -8.395 -10.359 -11.344 
9.500 -8.126 -10.179 -11.206 
10.000 -7.891 -9.994 -11.035 
10.500 -7.648 -9.821 -10.890 
11.000 -7.438 -9.644 -10.729 
11.500 -7.164 -9.442 -10.588 
12.000 -6.909 -9.300 -10.449 
12.500 -6.686 -9.115 -10.304 
13.000 -6.507 -8.921 -10.170 
13.500 -6.207 -8.755 -10.009 
14.000 -6.026 -8.587 -9.873 
14.500 -5.827 -8.396 -9.712 
15.000 -5.568 -8.182 -9.515 
