# t[days] ztfg ztfr ztfi 
0.500 -13.312 -14.119 -14.737 
1.000 -12.933 -13.958 -14.651 
1.500 -12.724 -13.895 -14.626 
2.000 -12.369 -13.694 -14.479 
2.500 -12.002 -13.457 -14.302 
3.000 -11.612 -13.193 -14.089 
3.500 -11.262 -12.953 -13.896 
4.000 -10.907 -12.678 -13.666 
4.500 -10.563 -12.419 -13.464 
5.000 -10.210 -12.182 -13.242 
5.500 -9.917 -11.942 -13.045 
6.000 -9.611 -11.704 -12.844 
6.500 -9.313 -11.460 -12.657 
7.000 -9.048 -11.259 -12.486 
7.500 -8.732 -11.021 -12.294 
8.000 -8.491 -10.817 -12.114 
8.500 -8.204 -10.613 -11.948 
9.000 -7.960 -10.403 -11.762 
9.500 -7.631 -10.224 -11.601 
10.000 -7.452 -9.989 -11.451 
10.500 -7.157 -9.810 -11.270 
11.000 -6.885 -9.645 -11.124 
11.500 -6.748 -9.459 -10.985 
12.000 -6.546 -9.298 -10.827 
12.500 -6.261 -9.123 -10.682 
13.000 -6.014 -8.879 -10.520 
13.500 -5.778 -8.775 -10.389 
14.000 -5.551 -8.564 -10.248 
14.500 -5.344 -8.380 -10.085 
15.000 -5.053 -8.148 -9.891 
