# t[days] ztfg ztfr ztfi 
0.500 -11.687 -12.126 -12.369 
1.000 -12.464 -13.084 -13.574 
1.500 -12.821 -13.490 -13.974 
2.000 -12.966 -13.684 -14.185 
2.500 -13.012 -13.783 -14.290 
3.000 -12.985 -13.814 -14.309 
3.500 -12.928 -13.793 -14.306 
4.000 -12.854 -13.759 -14.266 
4.500 -12.748 -13.693 -14.221 
5.000 -12.645 -13.616 -14.171 
5.500 -12.523 -13.541 -14.103 
6.000 -12.397 -13.452 -14.025 
6.500 -12.280 -13.366 -13.938 
7.000 -12.143 -13.261 -13.857 
7.500 -12.010 -13.167 -13.777 
8.000 -11.872 -13.074 -13.704 
8.500 -11.758 -12.979 -13.612 
9.000 -11.628 -12.880 -13.527 
9.500 -11.515 -12.793 -13.450 
10.000 -11.393 -12.698 -13.365 
10.500 -11.260 -12.607 -13.295 
11.000 -11.153 -12.509 -13.215 
11.500 -11.016 -12.417 -13.143 
12.000 -10.918 -12.321 -13.067 
12.500 -10.780 -12.237 -12.987 
13.000 -10.677 -12.148 -12.905 
13.500 -10.550 -12.054 -12.827 
14.000 -10.401 -11.948 -12.747 
14.500 -10.219 -11.808 -12.617 
15.000 -10.032 -11.631 -12.469 
