# t[days] ztfg ztfr ztfi 
0.500 -13.526 -14.646 -15.398 
1.000 -11.826 -13.433 -14.429 
1.500 -10.788 -12.736 -13.867 
2.000 -9.973 -12.111 -13.316 
2.500 -9.172 -11.481 -12.790 
3.000 -8.309 -10.924 -12.271 
3.500 -7.656 -10.328 -11.810 
4.000 -6.886 -9.779 -11.365 
4.500 -6.147 -9.248 -10.912 
5.000 -5.533 -8.733 -10.517 
5.500 -4.984 -8.294 -10.118 
6.000 -4.275 -7.830 -9.759 
6.500 -3.951 -7.403 -9.386 
7.000 -3.333 -7.005 -9.033 
7.500 -2.930 -6.654 -8.713 
8.000 -2.527 -6.314 -8.356 
8.500 -2.094 -5.893 -8.121 
9.000 -1.359 -5.471 -7.749 
9.500 -1.414 -5.160 -7.533 
10.000 -0.905 -4.844 -7.184 
10.500 -0.353 -4.508 -6.920 
11.000 0.865 -4.104 -6.545 
11.500 -0.201 -3.810 -6.392 
12.000 1.109 -3.616 -6.093 
12.500 nan -2.953 -5.895 
13.000 4.967 -3.247 -5.604 
13.500 4.948 -2.705 -5.291 
14.000 0.932 -2.247 -5.097 
14.500 6.035 -2.209 -4.775 
15.000 2.163 -1.602 -4.709 
