# t[days] ztfg ztfr ztfi 
0.500 -12.369 -13.174 -13.767 
1.000 -12.805 -13.537 -14.021 
1.500 -12.922 -13.609 -14.028 
2.000 -12.821 -13.541 -13.918 
2.500 -12.663 -13.394 -13.776 
3.000 -12.478 -13.226 -13.600 
3.500 -12.274 -13.045 -13.412 
4.000 -12.064 -12.863 -13.254 
4.500 -11.860 -12.693 -13.100 
5.000 -11.661 -12.536 -12.937 
5.500 -11.481 -12.378 -12.801 
6.000 -11.310 -12.232 -12.668 
6.500 -11.132 -12.103 -12.545 
7.000 -10.980 -11.964 -12.426 
7.500 -10.819 -11.838 -12.314 
8.000 -10.670 -11.725 -12.208 
8.500 -10.519 -11.604 -12.120 
9.000 -10.379 -11.496 -12.022 
9.500 -10.242 -11.392 -11.935 
10.000 -10.108 -11.291 -11.846 
10.500 -9.970 -11.185 -11.758 
11.000 -9.858 -11.095 -11.687 
11.500 -9.722 -11.000 -11.602 
12.000 -9.609 -10.908 -11.524 
12.500 -9.484 -10.817 -11.451 
13.000 -9.364 -10.727 -11.376 
13.500 -9.252 -10.636 -11.299 
14.000 -9.135 -10.547 -11.231 
14.500 -8.995 -10.441 -11.145 
15.000 -8.836 -10.299 -11.018 
