# t[days] ztfg ztfr ztfi 
0.500 -15.225 -16.218 -16.340 
1.000 -13.558 -14.912 -15.438 
1.500 -12.807 -14.108 -14.690 
2.000 -12.102 -13.476 -14.101 
2.500 -11.381 -12.882 -13.565 
3.000 -10.628 -12.297 -13.052 
3.500 -9.832 -11.707 -12.568 
4.000 -9.100 -11.102 -12.114 
4.500 -8.343 -10.570 -11.653 
5.000 -7.651 -10.024 -11.238 
5.500 -7.022 -9.522 -10.828 
6.000 -6.384 -9.052 -10.409 
6.500 -5.858 -8.565 -10.030 
7.000 -5.221 -8.132 -9.652 
7.500 -4.668 -7.668 -9.305 
8.000 -4.352 -7.251 -8.976 
8.500 -3.666 -6.866 -8.657 
9.000 -3.035 -6.559 -8.335 
9.500 -2.660 -6.133 -8.002 
10.000 -2.464 -5.741 -7.664 
10.500 -1.852 -5.350 -7.390 
11.000 -1.490 -4.980 -7.120 
11.500 -0.248 -4.653 -6.841 
12.000 0.798 -4.265 -6.511 
12.500 -0.045 -3.971 -6.272 
13.000 -0.513 -3.687 -5.864 
13.500 0.514 -3.300 -5.775 
14.000 1.254 -3.079 -5.523 
14.500 nan -3.009 -5.183 
15.000 nan -2.473 -5.004 
