# t[days] ztfg ztfr ztfi 
0.500 -14.416 -15.124 -15.216 
1.000 -13.673 -14.586 -14.874 
1.500 -13.209 -14.132 -14.477 
2.000 -12.822 -13.764 -14.142 
2.500 -12.466 -13.435 -13.829 
3.000 -12.160 -13.165 -13.561 
3.500 -11.875 -12.934 -13.331 
4.000 -11.608 -12.705 -13.122 
4.500 -11.341 -12.496 -12.926 
5.000 -11.065 -12.287 -12.746 
5.500 -10.831 -12.098 -12.567 
6.000 -10.561 -11.900 -12.402 
6.500 -10.289 -11.704 -12.240 
7.000 -10.039 -11.509 -12.072 
7.500 -9.777 -11.326 -11.917 
8.000 -9.532 -11.132 -11.759 
8.500 -9.272 -10.937 -11.605 
9.000 -9.005 -10.754 -11.453 
9.500 -8.758 -10.562 -11.284 
10.000 -8.523 -10.371 -11.147 
10.500 -8.258 -10.176 -10.990 
11.000 -8.008 -9.993 -10.830 
11.500 -7.779 -9.834 -10.683 
12.000 -7.539 -9.642 -10.553 
12.500 -7.345 -9.456 -10.409 
13.000 -7.061 -9.270 -10.263 
13.500 -6.804 -9.111 -10.128 
14.000 -6.666 -8.935 -9.972 
14.500 -6.389 -8.750 -9.827 
15.000 -6.199 -8.612 -9.683 
