# t[days] ztfg ztfr ztfi 
0.500 -13.634 -14.759 -15.472 
1.000 -11.874 -13.542 -14.546 
1.500 -10.920 -12.820 -13.979 
2.000 -10.037 -12.128 -13.396 
2.500 -9.197 -11.499 -12.883 
3.000 -8.429 -10.892 -12.376 
3.500 -7.689 -10.297 -11.916 
4.000 -6.856 -9.751 -11.446 
4.500 -6.257 -9.253 -11.034 
5.000 -5.767 -8.838 -10.602 
5.500 -4.950 -8.282 -10.208 
6.000 -4.280 -7.838 -9.848 
6.500 -3.666 -7.393 -9.504 
7.000 -3.673 -6.929 -9.168 
7.500 -2.809 -6.656 -8.864 
8.000 -2.295 -6.176 -8.489 
8.500 -1.809 -5.971 -8.223 
9.000 -1.872 -5.500 -7.838 
9.500 -1.026 -5.216 -7.647 
10.000 -0.018 -4.660 -7.365 
10.500 0.095 -4.401 -6.955 
11.000 2.320 -4.306 -6.742 
11.500 0.115 -3.483 -6.528 
12.000 4.328 -3.288 -6.192 
12.500 2.980 -3.037 -6.098 
13.000 nan -2.768 -5.737 
13.500 2.376 -2.672 -5.398 
14.000 4.269 -2.707 -5.275 
14.500 2.027 -1.853 -4.787 
15.000 5.519 -1.301 -4.691 
