# t[days] ztfg ztfr ztfi 
0.500 -13.812 -14.943 -15.568 
1.000 -12.146 -13.665 -14.587 
1.500 -11.243 -12.934 -13.987 
2.000 -10.449 -12.290 -13.416 
2.500 -9.674 -11.663 -12.887 
3.000 -8.849 -11.082 -12.379 
3.500 -8.093 -10.474 -11.887 
4.000 -7.390 -9.931 -11.429 
4.500 -6.633 -9.392 -10.994 
5.000 -6.015 -8.869 -10.575 
5.500 -5.497 -8.418 -10.204 
6.000 -4.650 -7.952 -9.805 
6.500 -4.321 -7.522 -9.467 
7.000 -3.447 -7.088 -9.087 
7.500 -3.298 -6.756 -8.755 
8.000 -2.774 -6.339 -8.452 
8.500 -2.206 -5.983 -8.143 
9.000 -1.615 -5.553 -7.873 
9.500 -1.124 -5.252 -7.579 
10.000 -1.304 -4.765 -7.235 
10.500 -1.143 -4.666 -7.037 
11.000 -0.069 -4.246 -6.598 
11.500 0.515 -3.790 -6.433 
12.000 0.389 -3.701 -6.214 
12.500 1.260 -2.909 -5.950 
13.000 2.370 -2.910 -5.630 
13.500 3.972 -2.904 -5.419 
14.000 0.923 -1.533 -5.216 
14.500 nan -2.321 -4.860 
15.000 2.176 -1.939 -4.707 
