# t[days] ztfg ztfr ztfi 
0.500 -13.380 -13.933 -14.402 
1.000 -13.296 -14.036 -14.518 
1.500 -13.164 -13.978 -14.480 
2.000 -12.916 -13.820 -14.339 
2.500 -12.660 -13.632 -14.158 
3.000 -12.371 -13.417 -13.970 
3.500 -12.113 -13.217 -13.782 
4.000 -11.854 -13.002 -13.595 
4.500 -11.610 -12.804 -13.407 
5.000 -11.355 -12.609 -13.248 
5.500 -11.135 -12.421 -13.090 
6.000 -10.906 -12.247 -12.933 
6.500 -10.698 -12.082 -12.790 
7.000 -10.491 -11.916 -12.646 
7.500 -10.286 -11.757 -12.516 
8.000 -10.103 -11.610 -12.387 
8.500 -9.920 -11.464 -12.270 
9.000 -9.729 -11.321 -12.139 
9.500 -9.565 -11.181 -12.022 
10.000 -9.383 -11.044 -11.910 
10.500 -9.216 -10.905 -11.803 
11.000 -9.043 -10.785 -11.700 
11.500 -8.897 -10.654 -11.590 
12.000 -8.738 -10.541 -11.486 
12.500 -8.573 -10.414 -11.388 
13.000 -8.397 -10.286 -11.286 
13.500 -8.272 -10.181 -11.186 
14.000 -8.103 -10.051 -11.087 
14.500 -7.941 -9.923 -10.974 
15.000 -7.714 -9.758 -10.831 
