# t[days] ztfg ztfr ztfi 
0.500 -14.873 -15.708 -15.992 
1.000 -13.031 -14.541 -15.308 
1.500 -12.217 -13.803 -14.749 
2.000 -11.472 -13.170 -14.236 
2.500 -10.768 -12.563 -13.721 
3.000 -10.023 -11.995 -13.262 
3.500 -9.325 -11.410 -12.783 
4.000 -8.558 -10.876 -12.358 
4.500 -7.870 -10.347 -11.930 
5.000 -7.255 -9.841 -11.516 
5.500 -6.755 -9.368 -11.111 
6.000 -6.032 -8.948 -10.748 
6.500 -5.689 -8.515 -10.398 
7.000 -5.056 -8.036 -10.052 
7.500 -4.254 -7.609 -9.735 
8.000 -3.973 -7.262 -9.418 
8.500 -3.295 -6.815 -9.079 
9.000 -3.348 -6.506 -8.722 
9.500 -2.424 -6.233 -8.510 
10.000 -2.319 -5.949 -8.180 
10.500 -0.970 -5.397 -7.871 
11.000 -0.813 -5.109 -7.577 
11.500 -0.734 -4.711 -7.355 
12.000 -0.190 -4.634 -7.136 
12.500 -0.092 -4.283 -6.861 
13.000 0.679 -3.968 -6.603 
13.500 -0.199 -3.657 -6.192 
14.000 -0.154 -3.470 -6.043 
14.500 -0.010 -3.256 -5.763 
15.000 -0.038 -2.834 -5.579 
