# t[days] ztfg ztfr ztfi 
0.500 -12.201 -12.921 -13.584 
1.000 -12.709 -13.402 -13.960 
1.500 -12.963 -13.683 -14.187 
2.000 -13.027 -13.773 -14.256 
2.500 -12.989 -13.779 -14.236 
3.000 -12.908 -13.723 -14.196 
3.500 -12.788 -13.640 -14.114 
4.000 -12.658 -13.540 -14.012 
4.500 -12.516 -13.419 -13.910 
5.000 -12.349 -13.304 -13.799 
5.500 -12.209 -13.181 -13.694 
6.000 -12.053 -13.067 -13.583 
6.500 -11.886 -12.944 -13.475 
7.000 -11.738 -12.815 -13.377 
7.500 -11.589 -12.711 -13.272 
8.000 -11.456 -12.593 -13.171 
8.500 -11.302 -12.489 -13.067 
9.000 -11.181 -12.381 -12.969 
9.500 -11.026 -12.267 -12.890 
10.000 -10.905 -12.162 -12.803 
10.500 -10.779 -12.068 -12.720 
11.000 -10.653 -11.974 -12.626 
11.500 -10.523 -11.881 -12.556 
12.000 -10.397 -11.775 -12.469 
12.500 -10.281 -11.683 -12.384 
13.000 -10.159 -11.587 -12.310 
13.500 -10.034 -11.495 -12.236 
14.000 -9.903 -11.399 -12.145 
14.500 -9.746 -11.280 -12.057 
15.000 -9.592 -11.136 -11.915 
