# t[days] ztfg ztfr ztfi 
0.500 -15.742 -16.866 -17.009 
1.000 -14.184 -15.706 -16.348 
1.500 -13.485 -14.915 -15.632 
2.000 -12.840 -14.269 -15.016 
2.500 -12.143 -13.699 -14.471 
3.000 -11.438 -13.117 -13.978 
3.500 -10.685 -12.546 -13.499 
4.000 -9.941 -11.977 -13.017 
4.500 -9.313 -11.442 -12.577 
5.000 -8.545 -10.915 -12.152 
5.500 -7.926 -10.419 -11.763 
6.000 -7.396 -9.946 -11.374 
6.500 -6.741 -9.463 -11.015 
7.000 -6.215 -9.075 -10.650 
7.500 -5.601 -8.629 -10.306 
8.000 -5.055 -8.254 -9.968 
8.500 -4.486 -7.833 -9.663 
9.000 -4.141 -7.473 -9.380 
9.500 -3.969 -7.046 -9.067 
10.000 -3.115 -6.706 -8.705 
10.500 -2.471 -6.437 -8.439 
11.000 -2.540 -5.992 -8.163 
11.500 -1.959 -5.678 -7.883 
12.000 -1.481 -5.352 -7.613 
12.500 -1.588 -5.116 -7.378 
13.000 -0.290 -4.796 -7.058 
13.500 -0.609 -4.281 -6.828 
14.000 0.440 -3.920 -6.549 
14.500 1.556 -3.747 -6.266 
15.000 -0.302 -3.447 -6.046 
