# t[days] ztfg ztfr ztfi 
0.500 -13.519 -14.621 -15.361 
1.000 -11.765 -13.378 -14.376 
1.500 -10.846 -12.671 -13.767 
2.000 -9.931 -12.007 -13.199 
2.500 -9.182 -11.382 -12.653 
3.000 -8.473 -10.779 -12.146 
3.500 -7.581 -10.225 -11.649 
4.000 -6.864 -9.679 -11.191 
4.500 -6.247 -9.105 -10.758 
5.000 -5.668 -8.633 -10.327 
5.500 -4.994 -8.135 -9.932 
6.000 -4.219 -7.747 -9.567 
6.500 -3.921 -7.329 -9.204 
7.000 -3.277 -6.792 -8.865 
7.500 -2.579 -6.397 -8.489 
8.000 -2.221 -6.094 -8.194 
8.500 -1.359 -5.640 -7.842 
9.000 -1.590 -5.407 -7.546 
9.500 -0.197 -4.961 -7.298 
10.000 -0.763 -4.756 -6.934 
10.500 -0.073 -4.328 -6.737 
11.000 0.904 -3.929 -6.428 
11.500 1.666 -3.471 -6.248 
12.000 nan -3.396 -5.935 
12.500 0.510 -2.745 -5.645 
13.000 1.268 -2.865 -5.434 
13.500 nan -2.359 -5.177 
14.000 4.444 -1.708 -4.919 
14.500 2.396 -1.717 -4.727 
15.000 1.620 -1.912 -4.294 
