# t[days] ztfg ztfr ztfi 
0.500 -13.038 -13.933 -14.497 
1.000 -12.314 -13.344 -13.897 
1.500 -11.759 -12.848 -13.432 
2.000 -11.285 -12.442 -13.040 
2.500 -10.850 -12.077 -12.695 
3.000 -10.456 -11.753 -12.395 
3.500 -10.095 -11.451 -12.120 
4.000 -9.742 -11.176 -11.892 
4.500 -9.422 -10.909 -11.651 
5.000 -9.100 -10.666 -11.431 
5.500 -8.792 -10.413 -11.225 
6.000 -8.467 -10.184 -11.025 
6.500 -8.168 -9.957 -10.834 
7.000 -7.875 -9.730 -10.638 
7.500 -7.583 -9.517 -10.467 
8.000 -7.317 -9.288 -10.275 
8.500 -7.043 -9.082 -10.106 
9.000 -6.773 -8.864 -9.929 
9.500 -6.526 -8.674 -9.759 
10.000 -6.216 -8.492 -9.599 
10.500 -5.996 -8.284 -9.445 
11.000 -5.698 -8.063 -9.278 
11.500 -5.491 -7.901 -9.131 
12.000 -5.229 -7.703 -8.967 
12.500 -4.942 -7.530 -8.820 
13.000 -4.745 -7.318 -8.678 
13.500 -4.464 -7.154 -8.533 
14.000 -4.244 -6.978 -8.387 
14.500 -4.039 -6.796 -8.242 
15.000 -3.788 -6.592 -8.047 
