# t[days] ztfg ztfr ztfi 
0.500 -14.149 -14.410 -14.322 
1.000 -13.602 -14.091 -14.098 
1.500 -13.114 -13.681 -13.731 
2.000 -12.699 -13.311 -13.396 
2.500 -12.366 -13.015 -13.130 
3.000 -12.073 -12.760 -12.907 
3.500 -11.834 -12.556 -12.736 
4.000 -11.609 -12.376 -12.587 
4.500 -11.417 -12.205 -12.445 
5.000 -11.224 -12.044 -12.300 
5.500 -11.052 -11.892 -12.167 
6.000 -10.875 -11.748 -12.037 
6.500 -10.708 -11.609 -11.909 
7.000 -10.547 -11.475 -11.788 
7.500 -10.388 -11.347 -11.672 
8.000 -10.237 -11.230 -11.563 
8.500 -10.096 -11.114 -11.470 
9.000 -9.949 -11.006 -11.386 
9.500 -9.806 -10.906 -11.310 
10.000 -9.675 -10.802 -11.238 
10.500 -9.545 -10.715 -11.172 
11.000 -9.404 -10.616 -11.111 
11.500 -9.273 -10.523 -11.033 
12.000 -9.138 -10.424 -10.957 
12.500 -8.992 -10.316 -10.871 
13.000 -8.864 -10.216 -10.792 
13.500 -8.734 -10.114 -10.702 
14.000 -8.606 -10.011 -10.619 
14.500 -8.454 -9.899 -10.523 
15.000 -8.296 -9.759 -10.392 
