# t[days] ztfg ztfr ztfi 
0.500 -14.537 -15.571 -15.919 
1.000 -12.868 -14.428 -15.212 
1.500 -12.078 -13.713 -14.668 
2.000 -11.399 -13.084 -14.145 
2.500 -10.687 -12.498 -13.622 
3.000 -9.914 -11.923 -13.135 
3.500 -9.189 -11.366 -12.669 
4.000 -8.495 -10.790 -12.230 
4.500 -7.768 -10.248 -11.809 
5.000 -7.083 -9.755 -11.384 
5.500 -6.487 -9.326 -11.000 
6.000 -5.915 -8.838 -10.641 
6.500 -5.223 -8.402 -10.260 
7.000 -4.792 -8.007 -9.952 
7.500 -4.527 -7.660 -9.596 
8.000 -3.860 -7.206 -9.231 
8.500 -3.262 -6.823 -8.953 
9.000 -2.743 -6.486 -8.652 
9.500 -1.649 -5.934 -8.354 
10.000 -2.128 -5.717 -8.071 
10.500 -1.424 -5.309 -7.739 
11.000 -0.891 -4.943 -7.538 
11.500 -0.737 -4.699 -7.207 
12.000 0.648 -4.573 -6.964 
12.500 nan -4.098 -6.607 
13.000 nan -3.937 -6.471 
13.500 1.493 -3.186 -6.011 
14.000 0.894 -3.007 -5.977 
14.500 -0.246 -2.679 -5.600 
15.000 nan -3.255 -5.369 
