# t[days] ztfg ztfr ztfi 
0.500 -15.597 -16.051 -15.742 
1.000 -14.933 -15.923 -16.087 
1.500 -14.459 -15.576 -15.924 
2.000 -14.038 -15.216 -15.686 
2.500 -13.651 -14.879 -15.427 
3.000 -13.316 -14.556 -15.176 
3.500 -12.992 -14.276 -14.932 
4.000 -12.700 -14.003 -14.694 
4.500 -12.418 -13.748 -14.478 
5.000 -12.155 -13.521 -14.263 
5.500 -11.884 -13.289 -14.070 
6.000 -11.630 -13.065 -13.876 
6.500 -11.374 -12.857 -13.697 
7.000 -11.120 -12.661 -13.516 
7.500 -10.856 -12.448 -13.347 
8.000 -10.614 -12.253 -13.182 
8.500 -10.369 -12.061 -13.015 
9.000 -10.120 -11.856 -12.839 
9.500 -9.873 -11.661 -12.678 
10.000 -9.633 -11.469 -12.522 
10.500 -9.385 -11.295 -12.366 
11.000 -9.152 -11.115 -12.221 
11.500 -8.909 -10.932 -12.082 
12.000 -8.679 -10.764 -11.937 
12.500 -8.436 -10.591 -11.805 
13.000 -8.224 -10.430 -11.671 
13.500 -8.020 -10.258 -11.527 
14.000 -7.840 -10.102 -11.398 
14.500 -7.571 -9.926 -11.257 
15.000 -7.321 -9.703 -11.059 
