# t[days] ztfg ztfr ztfi 
0.500 -14.107 -15.245 -15.739 
1.000 -12.510 -14.051 -14.901 
1.500 -11.762 -13.393 -14.400 
2.000 -11.041 -12.804 -13.893 
2.500 -10.301 -12.208 -13.420 
3.000 -9.520 -11.652 -12.951 
3.500 -8.831 -11.110 -12.465 
4.000 -8.051 -10.570 -12.056 
4.500 -7.424 -10.053 -11.648 
5.000 -6.678 -9.557 -11.261 
5.500 -6.118 -9.132 -10.884 
6.000 -5.336 -8.605 -10.532 
6.500 -5.222 -8.229 -10.120 
7.000 -4.692 -7.869 -9.864 
7.500 -3.826 -7.461 -9.456 
8.000 -3.604 -7.077 -9.173 
8.500 -3.008 -6.740 -8.879 
9.000 -1.988 -6.158 -8.597 
9.500 -1.873 -5.861 -8.301 
10.000 nan -5.656 -7.965 
10.500 -0.891 -5.278 -7.687 
11.000 -1.301 -4.807 -7.410 
11.500 -0.386 -4.696 -7.200 
12.000 0.314 -4.456 -6.862 
12.500 3.101 -4.122 -6.561 
13.000 0.877 -4.041 -6.486 
13.500 0.417 -3.467 -6.118 
14.000 nan -2.723 -5.870 
14.500 0.069 -2.923 -5.751 
15.000 3.410 -2.298 -5.170 
