# t[days] ztfg ztfr ztfi 
0.500 -13.882 -14.560 -14.771 
1.000 -13.431 -14.404 -14.925 
1.500 -13.152 -14.233 -14.869 
2.000 -12.794 -14.014 -14.714 
2.500 -12.441 -13.738 -14.505 
3.000 -12.083 -13.495 -14.321 
3.500 -11.742 -13.238 -14.101 
4.000 -11.436 -12.979 -13.884 
4.500 -11.115 -12.724 -13.672 
5.000 -10.813 -12.491 -13.487 
5.500 -10.525 -12.263 -13.279 
6.000 -10.253 -12.029 -13.077 
6.500 -9.957 -11.817 -12.901 
7.000 -9.721 -11.618 -12.718 
7.500 -9.444 -11.396 -12.549 
8.000 -9.204 -11.211 -12.373 
8.500 -8.940 -11.008 -12.210 
9.000 -8.642 -10.797 -12.037 
9.500 -8.414 -10.594 -11.862 
10.000 -8.198 -10.423 -11.726 
10.500 -7.945 -10.226 -11.561 
11.000 -7.710 -10.066 -11.400 
11.500 -7.510 -9.862 -11.256 
12.000 -7.270 -9.709 -11.120 
12.500 -7.007 -9.537 -10.943 
13.000 -6.907 -9.368 -10.832 
13.500 -6.514 -9.187 -10.684 
14.000 -6.338 -8.999 -10.552 
14.500 -6.095 -8.815 -10.337 
15.000 -5.965 -8.589 -10.169 
