# t[days] ztfg ztfr ztfi 
0.500 -14.791 -15.135 -15.183 
1.000 -14.076 -14.970 -15.290 
1.500 -13.630 -14.730 -15.192 
2.000 -13.213 -14.429 -15.008 
2.500 -12.815 -14.148 -14.800 
3.000 -12.436 -13.865 -14.569 
3.500 -12.093 -13.584 -14.363 
4.000 -11.757 -13.320 -14.141 
4.500 -11.455 -13.062 -13.929 
5.000 -11.161 -12.808 -13.722 
5.500 -10.871 -12.568 -13.521 
6.000 -10.595 -12.350 -13.328 
6.500 -10.320 -12.141 -13.146 
7.000 -10.046 -11.923 -12.974 
7.500 -9.787 -11.708 -12.804 
8.000 -9.532 -11.519 -12.646 
8.500 -9.299 -11.333 -12.485 
9.000 -9.047 -11.119 -12.324 
9.500 -8.769 -10.935 -12.178 
10.000 -8.555 -10.738 -12.002 
10.500 -8.265 -10.559 -11.857 
11.000 -8.026 -10.359 -11.699 
11.500 -7.865 -10.174 -11.547 
12.000 -7.616 -9.990 -11.402 
12.500 -7.387 -9.827 -11.257 
13.000 -7.169 -9.649 -11.123 
13.500 -6.980 -9.496 -10.982 
14.000 -6.711 -9.300 -10.846 
14.500 -6.469 -9.121 -10.685 
15.000 -6.257 -8.881 -10.474 
