# t[days] ztfg ztfr ztfi 
0.500 -15.130 -15.676 -15.581 
1.000 -14.398 -15.387 -15.609 
1.500 -13.912 -14.994 -15.351 
2.000 -13.477 -14.604 -15.052 
2.500 -13.096 -14.261 -14.760 
3.000 -12.761 -13.950 -14.491 
3.500 -12.448 -13.668 -14.246 
4.000 -12.155 -13.410 -14.008 
4.500 -11.884 -13.165 -13.793 
5.000 -11.618 -12.933 -13.592 
5.500 -11.350 -12.715 -13.395 
6.000 -11.070 -12.507 -13.214 
6.500 -10.802 -12.294 -13.032 
7.000 -10.569 -12.084 -12.847 
7.500 -10.289 -11.885 -12.675 
8.000 -10.049 -11.691 -12.503 
8.500 -9.794 -11.498 -12.337 
9.000 -9.529 -11.301 -12.187 
9.500 -9.293 -11.122 -12.019 
10.000 -9.019 -10.921 -11.872 
10.500 -8.808 -10.742 -11.731 
11.000 -8.558 -10.558 -11.585 
11.500 -8.318 -10.394 -11.436 
12.000 -8.074 -10.202 -11.301 
12.500 -7.850 -10.032 -11.177 
13.000 -7.639 -9.855 -11.031 
13.500 -7.407 -9.699 -10.892 
14.000 -7.158 -9.518 -10.747 
14.500 -6.921 -9.359 -10.602 
15.000 -6.710 -9.137 -10.421 
