# t[days] ztfg ztfr ztfi 
0.500 -14.983 -16.054 -16.271 
1.000 -13.458 -14.883 -15.245 
1.500 -12.809 -14.212 -14.568 
2.000 -12.149 -13.634 -14.035 
2.500 -11.429 -13.047 -13.555 
3.000 -10.668 -12.439 -13.053 
3.500 -9.855 -11.852 -12.565 
4.000 -9.130 -11.258 -12.065 
4.500 -8.427 -10.701 -11.596 
5.000 -7.791 -10.147 -11.155 
5.500 -7.021 -9.615 -10.727 
6.000 -6.458 -9.136 -10.327 
6.500 -5.868 -8.633 -9.937 
7.000 -5.165 -8.192 -9.550 
7.500 -4.826 -7.779 -9.202 
8.000 -4.131 -7.384 -8.886 
8.500 -3.655 -6.923 -8.603 
9.000 -3.072 -6.684 -8.224 
9.500 -2.584 -6.173 -7.923 
10.000 -2.388 -5.865 -7.616 
10.500 -1.619 -5.543 -7.339 
11.000 -1.079 -4.967 -6.972 
11.500 -1.430 -4.639 -6.755 
12.000 0.016 -4.553 -6.482 
12.500 -0.037 -3.765 -6.203 
13.000 0.511 -3.951 -6.022 
13.500 -0.712 -3.349 -5.744 
14.000 nan -3.565 -5.476 
14.500 5.698 -2.312 -5.213 
15.000 nan -3.066 -4.850 
