# t[days] ztfg ztfr ztfi 
0.500 -14.589 -14.960 -14.624 
1.000 -14.550 -15.251 -15.102 
1.500 -14.386 -15.085 -15.039 
2.000 -14.126 -14.859 -14.874 
2.500 -13.880 -14.610 -14.668 
3.000 -13.641 -14.398 -14.482 
3.500 -13.436 -14.195 -14.304 
4.000 -13.245 -14.019 -14.143 
4.500 -13.071 -13.872 -14.002 
5.000 -12.923 -13.727 -13.886 
5.500 -12.770 -13.598 -13.756 
6.000 -12.614 -13.475 -13.655 
6.500 -12.477 -13.364 -13.545 
7.000 -12.342 -13.255 -13.450 
7.500 -12.210 -13.145 -13.362 
8.000 -12.077 -13.048 -13.262 
8.500 -11.942 -12.947 -13.179 
9.000 -11.823 -12.851 -13.092 
9.500 -11.697 -12.754 -13.019 
10.000 -11.570 -12.668 -12.938 
10.500 -11.447 -12.571 -12.865 
11.000 -11.318 -12.474 -12.786 
11.500 -11.186 -12.378 -12.706 
12.000 -11.070 -12.280 -12.635 
12.500 -10.939 -12.198 -12.554 
13.000 -10.823 -12.106 -12.482 
13.500 -10.687 -12.012 -12.405 
14.000 -10.550 -11.915 -12.328 
14.500 -10.426 -11.810 -12.248 
15.000 -10.289 -11.692 -12.133 
