# t[days] ztfg ztfr ztfi 
0.500 -13.339 -14.464 -15.189 
1.000 -11.544 -13.095 -14.048 
1.500 -10.605 -12.301 -13.338 
2.000 -9.742 -11.621 -12.703 
2.500 -8.957 -10.972 -12.129 
3.000 -8.099 -10.346 -11.615 
3.500 -7.290 -9.745 -11.078 
4.000 -6.671 -9.200 -10.611 
4.500 -5.882 -8.681 -10.213 
5.000 -5.305 -8.109 -9.718 
5.500 -4.511 -7.647 -9.328 
6.000 -4.012 -7.205 -8.950 
6.500 -3.134 -6.682 -8.594 
7.000 -2.856 -6.274 -8.262 
7.500 -2.548 -5.882 -7.883 
8.000 -1.769 -5.448 -7.588 
8.500 -1.666 -5.107 -7.262 
9.000 -0.732 -4.682 -6.928 
9.500 -0.002 -4.356 -6.592 
10.000 0.489 -4.073 -6.332 
10.500 0.951 -3.667 -6.060 
11.000 0.602 -3.344 -5.744 
11.500 0.044 -3.014 -5.514 
12.000 0.773 -2.581 -5.170 
12.500 2.617 -2.105 -4.874 
13.000 2.555 -2.011 -4.687 
13.500 nan -1.382 -4.454 
14.000 1.613 -0.386 -4.214 
14.500 nan -0.792 -4.160 
15.000 nan -1.333 -3.673 
