# t[days] ztfg ztfr ztfi 
0.500 -13.641 -14.723 -15.431 
1.000 -11.909 -13.557 -14.511 
1.500 -11.016 -12.891 -13.966 
2.000 -10.223 -12.234 -13.447 
2.500 -9.320 -11.630 -12.932 
3.000 -8.549 -11.041 -12.448 
3.500 -7.927 -10.488 -11.974 
4.000 -7.261 -9.921 -11.528 
4.500 -6.420 -9.453 -11.125 
5.000 -6.037 -8.928 -10.690 
5.500 -5.222 -8.451 -10.286 
6.000 -4.728 -7.980 -9.937 
6.500 -4.245 -7.614 -9.582 
7.000 -3.761 -7.135 -9.251 
7.500 -3.031 -6.704 -8.883 
8.000 -2.490 -6.505 -8.574 
8.500 -1.931 -5.915 -8.327 
9.000 -1.946 -5.631 -7.911 
9.500 -0.758 -5.271 -7.759 
10.000 -1.335 -4.968 -7.423 
10.500 1.213 -4.719 -7.106 
11.000 2.192 -4.377 -6.787 
11.500 1.854 -3.814 -6.601 
12.000 -0.327 -3.660 -6.339 
12.500 1.398 -3.457 -6.033 
13.000 nan -3.119 -5.984 
13.500 0.321 -3.045 -5.574 
14.000 0.528 -2.449 -5.427 
14.500 0.694 -2.567 -5.009 
15.000 2.129 -2.038 -4.671 
