# t[days] ztfg ztfr ztfi 
0.500 -12.977 -14.162 -14.900 
1.000 -11.085 -12.677 -13.640 
1.500 -10.007 -11.828 -12.865 
2.000 -9.052 -11.035 -12.184 
2.500 -8.213 -10.348 -11.561 
3.000 -7.372 -9.685 -11.003 
3.500 -6.510 -9.043 -10.485 
4.000 -5.816 -8.462 -9.992 
4.500 -5.070 -7.869 -9.519 
5.000 -4.519 -7.347 -9.099 
5.500 -3.868 -6.880 -8.669 
6.000 -2.851 -6.417 -8.267 
6.500 -2.639 -6.019 -7.883 
7.000 -1.916 -5.474 -7.551 
7.500 -1.632 -5.097 -7.218 
8.000 -0.979 -4.737 -6.906 
8.500 0.121 -4.372 -6.583 
9.000 -0.544 -3.983 -6.262 
9.500 0.799 -3.542 -5.931 
10.000 0.612 -3.417 -5.604 
10.500 1.315 -2.749 -5.378 
11.000 4.185 -2.563 -5.148 
11.500 1.424 -2.096 -4.600 
12.000 3.898 -1.726 -4.604 
12.500 5.279 -1.779 -4.231 
13.000 nan -1.153 -4.034 
13.500 2.472 -0.721 -3.680 
14.000 2.640 -0.654 -3.464 
14.500 nan -0.344 -3.209 
15.000 12.110 -0.349 -2.841 
