# t[days] ztfg ztfr ztfi 
0.500 -12.911 -13.414 -13.868 
1.000 -13.104 -13.729 -14.136 
1.500 -13.124 -13.766 -14.134 
2.000 -13.004 -13.669 -14.029 
2.500 -12.817 -13.528 -13.877 
3.000 -12.618 -13.349 -13.705 
3.500 -12.402 -13.166 -13.527 
4.000 -12.180 -12.981 -13.357 
4.500 -11.975 -12.811 -13.200 
5.000 -11.775 -12.645 -13.045 
5.500 -11.588 -12.485 -12.898 
6.000 -11.414 -12.345 -12.761 
6.500 -11.236 -12.202 -12.644 
7.000 -11.067 -12.056 -12.523 
7.500 -10.903 -11.933 -12.416 
8.000 -10.753 -11.820 -12.301 
8.500 -10.606 -11.696 -12.200 
9.000 -10.467 -11.584 -12.112 
9.500 -10.335 -11.481 -12.025 
10.000 -10.193 -11.381 -11.941 
10.500 -10.056 -11.272 -11.848 
11.000 -9.940 -11.171 -11.768 
11.500 -9.814 -11.082 -11.684 
12.000 -9.683 -10.990 -11.610 
12.500 -9.569 -10.891 -11.528 
13.000 -9.447 -10.802 -11.462 
13.500 -9.317 -10.705 -11.386 
14.000 -9.207 -10.623 -11.311 
14.500 -9.066 -10.517 -11.229 
15.000 -8.904 -10.372 -11.086 
