# t[days] ztfg ztfr ztfi 
0.500 -14.430 -15.512 -15.936 
1.000 -12.910 -14.323 -14.830 
1.500 -12.220 -13.669 -14.260 
2.000 -11.558 -13.131 -13.782 
2.500 -10.850 -12.575 -13.316 
3.000 -10.066 -11.990 -12.843 
3.500 -9.246 -11.431 -12.382 
4.000 -8.600 -10.839 -11.928 
4.500 -7.872 -10.339 -11.479 
5.000 -7.239 -9.834 -11.042 
5.500 -6.708 -9.328 -10.652 
6.000 -5.921 -8.892 -10.248 
6.500 -5.152 -8.381 -9.897 
7.000 -4.658 -8.095 -9.506 
7.500 -4.174 -7.513 -9.218 
8.000 -4.271 -7.145 -8.848 
8.500 -2.938 -6.817 -8.575 
9.000 -3.061 -6.408 -8.309 
9.500 -2.785 -6.122 -7.969 
10.000 -2.034 -5.635 -7.699 
10.500 -1.318 -5.387 -7.410 
11.000 -1.117 -4.913 -7.183 
11.500 -1.357 -4.702 -6.907 
12.000 2.510 -4.250 -6.647 
12.500 -0.281 -4.244 -6.349 
13.000 3.388 -3.842 -6.019 
13.500 -0.301 -3.482 -5.886 
14.000 1.802 -3.315 -5.557 
14.500 5.185 -3.079 -5.261 
15.000 nan -2.989 -5.013 
