# t[days] ztfg ztfr ztfi 
0.500 -12.817 -13.121 -13.508 
1.000 -13.124 -13.653 -14.042 
1.500 -13.269 -13.901 -14.332 
2.000 -13.306 -13.999 -14.412 
2.500 -13.237 -13.982 -14.414 
3.000 -13.151 -13.948 -14.388 
3.500 -13.037 -13.855 -14.328 
4.000 -12.892 -13.790 -14.249 
4.500 -12.766 -13.678 -14.159 
5.000 -12.618 -13.572 -14.054 
5.500 -12.455 -13.461 -13.965 
6.000 -12.305 -13.341 -13.849 
6.500 -12.168 -13.217 -13.762 
7.000 -12.019 -13.102 -13.656 
7.500 -11.874 -13.001 -13.558 
8.000 -11.733 -12.885 -13.465 
8.500 -11.584 -12.774 -13.362 
9.000 -11.459 -12.667 -13.271 
9.500 -11.292 -12.561 -13.179 
10.000 -11.182 -12.466 -13.093 
10.500 -11.056 -12.349 -13.008 
11.000 -10.921 -12.255 -12.924 
11.500 -10.794 -12.160 -12.844 
12.000 -10.679 -12.058 -12.761 
12.500 -10.567 -11.973 -12.677 
13.000 -10.439 -11.879 -12.611 
13.500 -10.311 -11.793 -12.531 
14.000 -10.188 -11.683 -12.440 
14.500 -10.035 -11.557 -12.341 
15.000 -9.872 -11.404 -12.209 
