# t[days] ztfg ztfr ztfi 
0.500 -15.001 -16.067 -16.285 
1.000 -13.378 -14.897 -15.517 
1.500 -12.655 -14.132 -14.838 
2.000 -11.980 -13.492 -14.240 
2.500 -11.259 -12.912 -13.721 
3.000 -10.509 -12.321 -13.209 
3.500 -9.733 -11.720 -12.718 
4.000 -8.974 -11.144 -12.232 
4.500 -8.327 -10.615 -11.781 
5.000 -7.521 -10.078 -11.354 
5.500 -6.967 -9.564 -10.961 
6.000 -6.248 -9.099 -10.550 
6.500 -5.719 -8.635 -10.221 
7.000 -5.149 -8.190 -9.838 
7.500 -4.771 -7.750 -9.488 
8.000 -4.249 -7.423 -9.165 
8.500 -3.616 -6.908 -8.832 
9.000 -3.473 -6.512 -8.500 
9.500 -2.747 -6.134 -8.221 
10.000 -2.270 -5.794 -7.900 
10.500 -1.800 -5.561 -7.647 
11.000 0.251 -5.098 -7.333 
11.500 -1.120 -4.823 -7.098 
12.000 -0.860 -4.436 -6.730 
12.500 -0.593 -4.305 -6.538 
13.000 0.979 -3.984 -6.257 
13.500 0.428 -3.499 -6.025 
14.000 nan -3.275 -5.801 
14.500 0.949 -2.887 -5.537 
15.000 nan -2.055 -5.303 
