# t[days] ztfg ztfr ztfi 
0.500 -14.336 -15.433 -15.836 
1.000 -12.688 -14.225 -15.062 
1.500 -11.952 -13.531 -14.508 
2.000 -11.199 -12.927 -13.966 
2.500 -10.474 -12.312 -13.485 
3.000 -9.749 -11.747 -13.015 
3.500 -9.027 -11.181 -12.542 
4.000 -8.268 -10.627 -12.121 
4.500 -7.484 -10.153 -11.685 
5.000 -7.046 -9.655 -11.264 
5.500 -6.268 -9.175 -10.878 
6.000 -5.702 -8.689 -10.526 
6.500 -5.179 -8.264 -10.173 
7.000 -4.907 -7.790 -9.837 
7.500 -4.177 -7.411 -9.433 
8.000 -3.158 -7.120 -9.179 
8.500 -3.379 -6.772 -8.853 
9.000 -2.851 -6.407 -8.505 
9.500 -2.136 -5.959 -8.277 
10.000 -1.976 -5.706 -8.007 
10.500 -1.213 -5.356 -7.754 
11.000 -0.789 -4.908 -7.401 
11.500 -0.104 -4.648 -7.235 
12.000 -0.873 -4.153 -6.881 
12.500 -1.198 -3.884 -6.618 
13.000 -0.064 -3.333 -6.275 
13.500 3.777 -3.296 -6.170 
14.000 0.102 -3.487 -5.776 
14.500 nan -3.132 -5.714 
15.000 7.846 -2.472 -5.237 
