# t[days] ztfg ztfr ztfi 
0.500 -15.145 -16.138 -16.264 
1.000 -13.486 -14.858 -15.373 
1.500 -12.748 -14.072 -14.637 
2.000 -12.051 -13.449 -14.058 
2.500 -11.331 -12.859 -13.524 
3.000 -10.573 -12.270 -13.016 
3.500 -9.779 -11.681 -12.531 
4.000 -9.040 -11.071 -12.077 
4.500 -8.279 -10.538 -11.614 
5.000 -7.597 -9.996 -11.188 
5.500 -6.958 -9.487 -10.782 
6.000 -6.354 -9.019 -10.359 
6.500 -5.789 -8.525 -9.980 
7.000 -5.179 -8.099 -9.608 
7.500 -4.571 -7.641 -9.243 
8.000 -4.267 -7.217 -8.937 
8.500 -3.596 -6.852 -8.600 
9.000 -3.088 -6.547 -8.279 
9.500 -2.772 -6.086 -7.942 
10.000 -2.330 -5.704 -7.611 
10.500 -1.775 -5.324 -7.338 
11.000 -1.449 -4.942 -7.064 
11.500 -0.268 -4.628 -6.775 
12.000 0.795 -4.230 -6.441 
12.500 -0.067 -3.879 -6.224 
13.000 -0.427 -3.622 -5.815 
13.500 0.549 -3.242 -5.716 
14.000 1.295 -3.073 -5.458 
14.500 7.297 -2.957 -5.133 
15.000 nan -2.386 -4.963 
