# t[days] ztfg ztfr ztfi 
0.500 -13.256 -13.645 -13.776 
1.000 -12.702 -13.101 -13.286 
1.500 -12.292 -12.698 -12.866 
2.000 -11.947 -12.358 -12.524 
2.500 -11.692 -12.128 -12.263 
3.000 -11.473 -11.930 -12.061 
3.500 -11.288 -11.774 -11.906 
4.000 -11.110 -11.625 -11.766 
4.500 -10.952 -11.508 -11.636 
5.000 -10.801 -11.380 -11.521 
5.500 -10.651 -11.273 -11.425 
6.000 -10.504 -11.161 -11.320 
6.500 -10.361 -11.060 -11.230 
7.000 -10.224 -10.967 -11.146 
7.500 -10.081 -10.862 -11.051 
8.000 -9.946 -10.766 -10.970 
8.500 -9.811 -10.678 -10.888 
9.000 -9.682 -10.582 -10.812 
9.500 -9.541 -10.494 -10.735 
10.000 -9.417 -10.394 -10.658 
10.500 -9.285 -10.314 -10.592 
11.000 -9.148 -10.215 -10.521 
11.500 -9.019 -10.133 -10.446 
12.000 -8.898 -10.038 -10.375 
12.500 -8.752 -9.945 -10.304 
13.000 -8.631 -9.848 -10.230 
13.500 -8.501 -9.762 -10.152 
14.000 -8.372 -9.669 -10.077 
14.500 -8.226 -9.563 -9.991 
15.000 -8.095 -9.462 -9.900 
