# t[days] ztfg ztfr ztfi 
0.500 -12.891 -13.572 -14.096 
1.000 -13.036 -13.767 -14.300 
1.500 -13.033 -13.879 -14.419 
2.000 -12.914 -13.845 -14.389 
2.500 -12.743 -13.727 -14.305 
3.000 -12.554 -13.596 -14.180 
3.500 -12.334 -13.433 -14.047 
4.000 -12.114 -13.276 -13.913 
4.500 -11.900 -13.111 -13.776 
5.000 -11.713 -12.954 -13.627 
5.500 -11.494 -12.789 -13.485 
6.000 -11.308 -12.645 -13.362 
6.500 -11.130 -12.496 -13.230 
7.000 -10.950 -12.357 -13.098 
7.500 -10.757 -12.217 -12.965 
8.000 -10.590 -12.075 -12.856 
8.500 -10.446 -11.939 -12.721 
9.000 -10.268 -11.819 -12.617 
9.500 -10.098 -11.682 -12.502 
10.000 -9.941 -11.555 -12.396 
10.500 -9.789 -11.436 -12.289 
11.000 -9.637 -11.313 -12.193 
11.500 -9.483 -11.201 -12.089 
12.000 -9.353 -11.086 -12.005 
12.500 -9.201 -10.970 -11.907 
13.000 -9.055 -10.861 -11.810 
13.500 -8.947 -10.737 -11.718 
14.000 -8.758 -10.626 -11.610 
14.500 -8.617 -10.492 -11.487 
15.000 -8.428 -10.334 -11.343 
