# t[days] ztfg ztfr ztfi 
0.500 -14.464 -14.936 -14.906 
1.000 -13.431 -14.224 -14.373 
1.500 -12.795 -13.673 -13.904 
2.000 -12.318 -13.244 -13.537 
2.500 -11.921 -12.888 -13.241 
3.000 -11.572 -12.589 -12.983 
3.500 -11.252 -12.313 -12.750 
4.000 -10.950 -12.054 -12.511 
4.500 -10.652 -11.803 -12.287 
5.000 -10.371 -11.580 -12.084 
5.500 -10.088 -11.362 -11.893 
6.000 -9.801 -11.147 -11.712 
6.500 -9.535 -10.939 -11.537 
7.000 -9.267 -10.741 -11.385 
7.500 -8.995 -10.537 -11.234 
8.000 -8.736 -10.341 -11.070 
8.500 -8.464 -10.151 -10.916 
9.000 -8.223 -9.944 -10.754 
9.500 -7.923 -9.752 -10.595 
10.000 -7.690 -9.549 -10.433 
10.500 -7.434 -9.354 -10.275 
11.000 -7.184 -9.165 -10.115 
11.500 -6.910 -8.969 -9.956 
12.000 -6.685 -8.779 -9.801 
12.500 -6.430 -8.600 -9.647 
13.000 -6.173 -8.420 -9.504 
13.500 -5.958 -8.230 -9.349 
14.000 -5.765 -8.049 -9.202 
14.500 -5.478 -7.874 -9.065 
15.000 -5.277 -7.675 -8.886 
