# t[days] ztfg ztfr ztfi 
0.500 -13.786 -14.891 -15.526 
1.000 -12.179 -13.716 -14.671 
1.500 -11.314 -13.111 -14.182 
2.000 -10.545 -12.533 -13.700 
2.500 -9.745 -11.914 -13.210 
3.000 -9.092 -11.351 -12.766 
3.500 -8.269 -10.787 -12.311 
4.000 -7.470 -10.285 -11.891 
4.500 -6.763 -9.807 -11.464 
5.000 -6.368 -9.271 -11.049 
5.500 -5.577 -8.841 -10.690 
6.000 -4.974 -8.365 -10.310 
6.500 -4.884 -7.967 -9.993 
7.000 -4.228 -7.529 -9.643 
7.500 -3.184 -7.180 -9.247 
8.000 -3.090 -6.812 -8.991 
8.500 -2.891 -6.422 -8.717 
9.000 -2.170 -6.058 -8.373 
9.500 -1.576 -5.599 -8.145 
10.000 -0.331 -5.431 -7.862 
10.500 -1.463 -5.061 -7.540 
11.000 -0.934 -4.575 -7.318 
11.500 -0.631 -4.112 -7.012 
12.000 nan -4.133 -6.620 
12.500 -1.034 -3.594 -6.408 
13.000 1.548 -3.166 -6.110 
13.500 3.744 -2.972 -6.008 
14.000 nan -2.927 -5.578 
14.500 1.582 -2.066 -5.475 
15.000 7.768 -2.217 -5.168 
