# t[days] ztfg ztfr ztfi 
0.500 -13.356 -14.513 -15.297 
1.000 -11.562 -13.245 -14.275 
1.500 -10.511 -12.472 -13.648 
2.000 -9.535 -11.783 -13.040 
2.500 -8.685 -11.115 -12.483 
3.000 -7.818 -10.475 -11.926 
3.500 -7.127 -9.847 -11.442 
4.000 -6.360 -9.319 -10.971 
4.500 -5.732 -8.769 -10.527 
5.000 -5.000 -8.278 -10.106 
5.500 -4.428 -7.777 -9.729 
6.000 -3.962 -7.335 -9.361 
6.500 -3.363 -6.926 -8.926 
7.000 -2.902 -6.478 -8.600 
7.500 -2.229 -6.085 -8.291 
8.000 -2.194 -5.720 -7.942 
8.500 -0.511 -5.434 -7.646 
9.000 -1.007 -4.988 -7.273 
9.500 -0.318 -4.558 -7.039 
10.000 7.914 -4.297 -6.710 
10.500 -0.426 -3.945 -6.461 
11.000 0.983 -3.472 -6.171 
11.500 1.220 -3.420 -5.885 
12.000 5.372 -3.030 -5.517 
12.500 2.407 -2.558 -5.462 
13.000 nan -2.302 -5.127 
13.500 2.581 -2.162 -5.008 
14.000 6.352 -1.810 -4.647 
14.500 nan -1.201 -4.420 
15.000 nan -0.627 -4.113 
