# t[days] ztfg ztfr ztfi 
0.500 -13.257 -14.155 -14.753 
1.000 -12.651 -13.688 -14.328 
1.500 -12.177 -13.332 -13.991 
2.000 -11.728 -12.955 -13.644 
2.500 -11.291 -12.610 -13.324 
3.000 -10.874 -12.279 -13.019 
3.500 -10.526 -11.991 -12.750 
4.000 -10.187 -11.705 -12.502 
4.500 -9.849 -11.452 -12.274 
5.000 -9.555 -11.202 -12.058 
5.500 -9.231 -10.951 -11.848 
6.000 -8.943 -10.725 -11.642 
6.500 -8.671 -10.484 -11.439 
7.000 -8.370 -10.277 -11.260 
7.500 -8.089 -10.068 -11.084 
8.000 -7.806 -9.854 -10.908 
8.500 -7.523 -9.652 -10.737 
9.000 -7.283 -9.454 -10.552 
9.500 -7.015 -9.236 -10.390 
10.000 -6.766 -9.035 -10.221 
10.500 -6.470 -8.848 -10.070 
11.000 -6.314 -8.639 -9.909 
11.500 -6.011 -8.490 -9.759 
12.000 -5.767 -8.322 -9.619 
12.500 -5.541 -8.111 -9.455 
13.000 -5.279 -7.932 -9.312 
13.500 -5.096 -7.747 -9.175 
14.000 -4.733 -7.585 -9.017 
14.500 -4.634 -7.441 -8.869 
15.000 -4.366 -7.201 -8.689 
