# t[days] ztfg ztfr ztfi 
0.500 -13.826 -14.592 -14.942 
1.000 -13.019 -13.955 -14.447 
1.500 -12.481 -13.484 -14.011 
2.000 -12.034 -13.071 -13.621 
2.500 -11.627 -12.724 -13.299 
3.000 -11.274 -12.418 -13.005 
3.500 -10.972 -12.144 -12.741 
4.000 -10.657 -11.892 -12.502 
4.500 -10.366 -11.652 -12.287 
5.000 -10.096 -11.421 -12.077 
5.500 -9.809 -11.194 -11.876 
6.000 -9.528 -11.000 -11.692 
6.500 -9.264 -10.776 -11.513 
7.000 -8.993 -10.565 -11.331 
7.500 -8.705 -10.363 -11.153 
8.000 -8.467 -10.174 -10.998 
8.500 -8.176 -9.965 -10.834 
9.000 -7.950 -9.777 -10.663 
9.500 -7.663 -9.576 -10.494 
10.000 -7.426 -9.375 -10.341 
10.500 -7.166 -9.202 -10.188 
11.000 -6.930 -9.016 -10.027 
11.500 -6.667 -8.804 -9.871 
12.000 -6.442 -8.645 -9.732 
12.500 -6.127 -8.452 -9.579 
13.000 -5.946 -8.296 -9.443 
13.500 -5.776 -8.117 -9.298 
14.000 -5.480 -7.954 -9.154 
14.500 -5.244 -7.751 -9.012 
15.000 -5.025 -7.569 -8.816 
