# t[days] ztfg ztfr ztfi 
0.500 -15.415 -16.391 -16.518 
1.000 -13.635 -15.031 -15.660 
1.500 -12.867 -14.190 -14.941 
2.000 -12.170 -13.526 -14.319 
2.500 -11.452 -12.941 -13.790 
3.000 -10.695 -12.350 -13.290 
3.500 -9.942 -11.752 -12.791 
4.000 -9.209 -11.189 -12.341 
4.500 -8.508 -10.649 -11.875 
5.000 -7.810 -10.110 -11.464 
5.500 -7.070 -9.650 -11.062 
6.000 -6.542 -9.168 -10.699 
6.500 -6.009 -8.687 -10.310 
7.000 -5.469 -8.257 -9.945 
7.500 -5.026 -7.818 -9.620 
8.000 -4.409 -7.409 -9.273 
8.500 -3.837 -7.048 -8.908 
9.000 -3.230 -6.698 -8.649 
9.500 -2.604 -6.332 -8.313 
10.000 -2.398 -5.872 -8.086 
10.500 -1.854 -5.603 -7.780 
11.000 -1.562 -5.289 -7.500 
11.500 -0.691 -4.963 -7.153 
12.000 -0.696 -4.668 -6.876 
12.500 -0.307 -4.246 -6.641 
13.000 -0.088 -4.003 -6.379 
13.500 0.532 -3.769 -6.151 
14.000 -0.731 -3.301 -5.839 
14.500 2.405 -3.100 -5.597 
15.000 1.983 -2.620 -5.552 
