# t[days] ztfg ztfr ztfi 
0.500 -14.407 -14.717 -14.421 
1.000 -14.395 -15.125 -15.119 
1.500 -14.268 -15.087 -15.227 
2.000 -14.044 -14.915 -15.135 
2.500 -13.789 -14.715 -15.004 
3.000 -13.551 -14.508 -14.846 
3.500 -13.338 -14.322 -14.684 
4.000 -13.127 -14.132 -14.529 
4.500 -12.939 -13.962 -14.378 
5.000 -12.760 -13.801 -14.241 
5.500 -12.589 -13.653 -14.105 
6.000 -12.426 -13.506 -13.963 
6.500 -12.262 -13.378 -13.852 
7.000 -12.111 -13.242 -13.731 
7.500 -11.964 -13.120 -13.620 
8.000 -11.826 -12.993 -13.511 
8.500 -11.695 -12.873 -13.409 
9.000 -11.555 -12.766 -13.302 
9.500 -11.420 -12.656 -13.213 
10.000 -11.285 -12.548 -13.111 
10.500 -11.156 -12.441 -13.026 
11.000 -11.026 -12.341 -12.932 
11.500 -10.892 -12.233 -12.844 
12.000 -10.765 -12.145 -12.753 
12.500 -10.632 -12.035 -12.666 
13.000 -10.525 -11.933 -12.575 
13.500 -10.373 -11.828 -12.482 
14.000 -10.249 -11.729 -12.395 
14.500 -10.105 -11.623 -12.302 
15.000 -9.956 -11.475 -12.152 
