# t[days] ztfg ztfr ztfi 
0.500 -14.428 -15.528 -15.939 
1.000 -12.885 -14.329 -14.849 
1.500 -12.205 -13.687 -14.263 
2.000 -11.538 -13.113 -13.752 
2.500 -10.823 -12.549 -13.277 
3.000 -10.088 -11.959 -12.798 
3.500 -9.262 -11.384 -12.324 
4.000 -8.548 -10.831 -11.885 
4.500 -7.869 -10.288 -11.429 
5.000 -7.138 -9.774 -10.999 
5.500 -6.575 -9.300 -10.613 
6.000 -5.789 -8.794 -10.194 
6.500 -5.280 -8.361 -9.848 
7.000 -4.646 -8.017 -9.489 
7.500 -4.376 -7.582 -9.158 
8.000 -3.731 -7.190 -8.812 
8.500 -3.346 -6.654 -8.509 
9.000 -3.145 -6.190 -8.269 
9.500 -2.006 -5.935 -7.914 
10.000 -1.735 -5.667 -7.594 
10.500 -1.608 -5.223 -7.339 
11.000 0.394 -4.949 -6.939 
11.500 -0.854 -4.808 -6.797 
12.000 2.546 -4.513 -6.539 
12.500 nan -3.959 -6.258 
13.000 4.862 -3.914 -6.008 
13.500 nan -3.516 -5.665 
14.000 3.691 -3.028 -5.493 
14.500 1.770 -2.870 -5.184 
15.000 nan -2.430 -4.925 
